latitude,longitude,altitude,geometry,id,type,firstName,lastName,weight,displayWeight,height,displayHeight,age,dateOfBirth,debutYear,headshotUrl,jersey,positionName,positionDisplayName,birthCity,birthState,birthCountry,teamId,teamUrl,statsUrl,active,statusType,statusName,league,birthStateAbbr,country2Code
43.1558,-77.6163,,Point,3934723,basketball,Thomas,Bryant,248,248 lbs,82,"6' 10""",25,1997-07-31T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nba/players/full/3934723.png,13,Center,C,Rochester,New York,United States,14,{api}basketball/leagues/nba/seasons/2023/teams/14?lang=en&region=us,{api}basketball/leagues/nba/athletes/3934723/statistics?lang=en&region=us,true,active,Active,nba,NY,US
42.9664,-85.6719,,Point,4683736,basketball,Kobe,Bufkin,195,195 lbs,76,"6' 4""",19,2003-09-21T07:00:00.000Z,,,,Guard,G,Grand Rapids,Michigan,United States,1,{api}basketball/leagues/nba/seasons/2023/teams/1?lang=en&region=us,,true,active,Active,nba,MI,US
39.2906,-76.6093,,Point,2528779,basketball,Reggie,Bullock,205,205 lbs,78,"6' 6""",32,1991-03-16T08:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2528779.png,25,Small Forward,SF,Baltimore,Maryland,United States,24,{api}basketball/leagues/nba/seasons/2023/teams/24?lang=en&region=us,{api}basketball/leagues/nba/athletes/2528779/statistics?lang=en&region=us,true,active,Active,nba,MD,US
38.8893,-94.5336,,Point,6429,basketball,Alec,Burks,214,214 lbs,78,"6' 6""",31,1991-07-20T07:00:00.000Z,2011,https://a.espncdn.com/i/headshots/nba/players/full/6429.png,5,Shooting Guard,SG,Grandview,Missouri,United States,8,{api}basketball/leagues/nba/seasons/2023/teams/8?lang=en&region=us,{api}basketball/leagues/nba/athletes/6429/statistics?lang=en&region=us,true,active,Active,nba,MO,US
30.0565,-90.5517,,Point,4395695,basketball,Jared,Butler,193,193 lbs,75,"6' 3""",22,2000-08-25T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4395695.png,14,Shooting Guard,SG,Reserve,Louisiana,United States,25,{api}basketball/leagues/nba/seasons/2023/teams/25?lang=en&region=us,{api}basketball/leagues/nba/athletes/4395695/statistics?lang=en&region=us,true,active,Active,nba,LA,US
29.7608,-95.3695,,Point,6430,basketball,Jimmy,Butler,230,230 lbs,79,"6' 7""",33,1989-09-14T07:00:00.000Z,2011,https://a.espncdn.com/i/headshots/nba/players/full/6430.png,22,Small Forward,SF,Houston,Texas,United States,14,{api}basketball/leagues/nba/seasons/2023/teams/14?lang=en&region=us,{api}basketball/leagues/nba/athletes/6430/statistics?lang=en&region=us,true,active,Active,nba,TX,US
34.8483,-82.4001,,Point,4432588,basketball,John,Butler Jr.,190,190 lbs,84,"7' 0""",20,2002-12-04T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4432588.png,21,Forward,F,Greenville,South Carolina,United States,22,{api}basketball/leagues/nba/seasons/2023/teams/22?lang=en&region=us,{api}basketball/leagues/nba/athletes/4432588/statistics?lang=en&region=us,true,active,Active,nba,SC,US
42.6369,-83.2884,,Point,4278572,basketball,Jamal,Cain,191,191 lbs,79,"6' 7""",24,1999-03-20T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4278572.png,8,Forward,F,Pontiac,Michigan,United States,14,{api}basketball/leagues/nba/seasons/2023/teams/14?lang=en&region=us,{api}basketball/leagues/nba/athletes/4278572/statistics?lang=en&region=us,true,active,Active,nba,MI,US
32.899,-84.3285,,Point,2581018,basketball,Kentavious,Caldwell-Pope,204,204 lbs,77,"6' 5""",30,1993-02-18T08:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2581018.png,5,Shooting Guard,SG,Thomaston,Georgia,United States,7,{api}basketball/leagues/nba/seasons/2023/teams/7?lang=en&region=us,{api}basketball/leagues/nba/athletes/2581018/statistics?lang=en&region=us,true,active,Active,nba,GA,US
50.8981,4.4063,,Point,4431736,basketball,Toumani,Camara,220,220 lbs,80,"6' 8""",23,2000-05-08T07:00:00.000Z,,,,Forward,F,Brussels,Brussels,Belgium,21,{api}basketball/leagues/nba/seasons/2023/teams/21?lang=en&region=us,,true,active,Active,nba,,BE
45.5398,13.7333,,Point,4230557,basketball,Vlatko,Cancar,236,236 lbs,80,"6' 8""",26,1997-04-10T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nba/players/full/4230557.png,31,Small Forward,SF,Koper,,Slovenia,7,{api}basketball/leagues/nba/seasons/2023/teams/7?lang=en&region=us,{api}basketball/leagues/nba/athletes/4230557/statistics?lang=en&region=us,true,active,Active,nba,,SI
46.2083,6.1428,,Point,3102529,basketball,Clint,Capela,256,256 lbs,82,"6' 10""",29,1994-05-18T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nba/players/full/3102529.png,15,Center,C,Geneva,Geneva,Switzerland,1,{api}basketball/leagues/nba/seasons/2023/teams/1?lang=en&region=us,{api}basketball/leagues/nba/athletes/3102529/statistics?lang=en&region=us,true,active,Active,nba,GE,CH
41.888,-87.8392,,Point,3133635,basketball,Jevon,Carter,200,200 lbs,73,"6' 1""",27,1995-09-14T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nba/players/full/3133635.png,,Point Guard,PG,Maywood,Illinois,United States,4,{api}basketball/leagues/nba/seasons/2023/teams/4?lang=en&region=us,{api}basketball/leagues/nba/athletes/3133635/statistics?lang=en&region=us,true,active,Active,nba,IL,US
33.7483,-84.3911,,Point,4277847,basketball,Wendell,Carter Jr.,270,270 lbs,82,"6' 10""",24,1999-04-16T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nba/players/full/4277847.png,34,Center,C,Atlanta,Georgia,United States,19,{api}basketball/leagues/nba/seasons/2023/teams/19?lang=en&region=us,{api}basketball/leagues/nba/athletes/4277847/statistics?lang=en&region=us,true,active,Active,nba,GA,US
42.6204,-70.855,,Point,2596108,basketball,Michael,Carter-Williams,190,190 lbs,77,"6' 5""",31,1991-10-10T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2596108.png,11,Guard,G,Hamilton,Massachusetts,United States,19,{api}basketball/leagues/nba/seasons/2023/teams/19?lang=en&region=us,{api}basketball/leagues/nba/athletes/2596108/statistics?lang=en&region=us,true,active,Active,nba,MA,US
30.6205,-96.3259,,Point,2991350,basketball,Alex,Caruso,186,186 lbs,77,"6' 5""",29,1994-02-28T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nba/players/full/2991350.png,6,Shooting Guard,SG,College Station,Texas,United States,4,{api}basketball/leagues/nba/seasons/2023/teams/4?lang=en&region=us,{api}basketball/leagues/nba/athletes/2991350/statistics?lang=en&region=us,true,active,Active,nba,TX,US
37.8478,-99.7549,,Point,2991282,basketball,Willie,Cauley-Stein,240,240 lbs,84,"7' 0""",29,1993-08-18T07:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nba/players/full/2991282.png,2,Center,C,Spearville,Kansas,United States,10,{api}basketball/leagues/nba/seasons/2023/teams/10?lang=en&region=us,{api}basketball/leagues/nba/athletes/2991282/statistics?lang=en&region=us,true,active,Active,nba,KS,US
40.6925,-73.9904,,Point,4592479,basketball,Julian,Champagnie,210,210 lbs,81,"6' 9""",22,2001-06-29T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4592479.png,30,Forward,F,Brooklyn,New York,United States,24,{api}basketball/leagues/nba/seasons/2023/teams/24?lang=en&region=us,{api}basketball/leagues/nba/athletes/4592479/statistics?lang=en&region=us,true,active,Active,nba,NY,US
40.6925,-73.9904,,Point,4432907,basketball,Justin,Champagnie,206,206 lbs,78,"6' 6""",22,2001-06-29T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4432907.png,99,Small Forward,SF,Brooklyn,New York,United States,2,{api}basketball/leagues/nba/seasons/2023/teams/2?lang=en&region=us,{api}basketball/leagues/nba/athletes/4432907/statistics?lang=en&region=us,true,active,Active,nba,NY,US
42.0873,-87.9804,,Point,4432582,basketball,Max,Christie,190,190 lbs,77,"6' 5""",20,2003-02-10T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4432582.png,10,Guard,G,Arlington Heights,Illinois,United States,13,{api}basketball/leagues/nba/seasons/2023/teams/13?lang=en&region=us,{api}basketball/leagues/nba/athletes/4432582/statistics?lang=en&region=us,true,active,Active,nba,IL,US
33.8316,-118.2621,,Point,4432168,basketball,Josh,Christopher,215,215 lbs,76,"6' 4""",21,2001-12-08T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4432168.png,,Shooting Guard,SG,Carson,California,United States,29,{api}basketball/leagues/nba/seasons/2023/teams/29?lang=en&region=us,{api}basketball/leagues/nba/athletes/4432168/statistics?lang=en&region=us,true,active,Active,nba,CA,US
48.8637,2.3617,,Point,5081727,basketball,Sidy,Cissoko,225,225 lbs,79,"6' 7""",19,2004-04-02T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/5081727.png,,Guard,G,Paris,Île-de-France,France,24,{api}basketball/leagues/nba/seasons/2023/teams/24?lang=en&region=us,,true,active,Active,nba,,FR
33.9817,-117.374,,Point,4432247,basketball,Jaylen,Clark,205,205 lbs,77,"6' 5""",21,2001-10-13T07:00:00.000Z,,,,Guard,G,Riverside,California,United States,16,{api}basketball/leagues/nba/seasons/2023/teams/16?lang=en&region=us,,true,active,Active,nba,CA,US
49.2616,-123.1133,,Point,3906665,basketball,Brandon,Clarke,215,215 lbs,80,"6' 8""",26,1996-09-19T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nba/players/full/3906665.png,15,Power Forward,PF,Vancouver,British Columbia,Canada,29,{api}basketball/leagues/nba/seasons/2023/teams/29?lang=en&region=us,{api}basketball/leagues/nba/athletes/3906665/statistics?lang=en&region=us,true,active,Active,nba,BC,CA
29.4246,-98.4946,,Point,2528426,basketball,Jordan,Clarkson,194,194 lbs,77,"6' 5""",31,1992-06-07T07:00:00.000Z,2014,https://a.espncdn.com/i/headshots/nba/players/full/2528426.png,00,Point Guard,PG,San Antonio,Texas,United States,26,{api}basketball/leagues/nba/seasons/2023/teams/26?lang=en&region=us,{api}basketball/leagues/nba/athletes/2528426/statistics?lang=en&region=us,true,active,Active,nba,TX,US
34.8483,-82.4001,,Point,4278067,basketball,Nic,Claxton,215,215 lbs,83,"6' 11""",24,1999-04-17T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nba/players/full/4278067.png,33,Center,C,Greenville,South Carolina,United States,17,{api}basketball/leagues/nba/seasons/2023/teams/17?lang=en&region=us,{api}basketball/leagues/nba/athletes/4278067/statistics?lang=en&region=us,true,active,Active,nba,SC,US
34.8804,-81.9673,,Point,4712896,basketball,Noah,Clowney,210,210 lbs,82,"6' 10""",19,2004-07-14T07:00:00.000Z,,,,Forward,F,Roebuck,South Carolina,United States,17,{api}basketball/leagues/nba/seasons/2023/teams/17?lang=en&region=us,,true,active,Active,nba,SC,US
44.9224,-93.4136,,Point,4066387,basketball,Amir,Coffey,210,210 lbs,79,"6' 7""",26,1997-06-17T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nba/players/full/4066387.png,7,Shooting Guard,SG,Hopkins,Minnesota,United States,12,{api}basketball/leagues/nba/seasons/2023/teams/12?lang=en&region=us,{api}basketball/leagues/nba/athletes/4066387/statistics?lang=en&region=us,true,active,Active,nba,MN,US
26.7144,-80.0533,,Point,3908845,basketball,John,Collins,226,226 lbs,81,"6' 9""",25,1997-09-23T07:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nba/players/full/3908845.png,20,Power Forward,PF,West Palm Beach,Florida,United States,26,{api}basketball/leagues/nba/seasons/2023/teams/26?lang=en&region=us,{api}basketball/leagues/nba/athletes/3908845/statistics?lang=en&region=us,true,active,Active,nba,FL,US
36.1719,-115.14,,Point,4066650,basketball,Zach,Collins,250,250 lbs,83,"6' 11""",25,1997-11-19T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nba/players/full/4066650.png,23,Power Forward,PF,Las Vegas,Nevada,United States,24,{api}basketball/leagues/nba/seasons/2023/teams/24?lang=en&region=us,{api}basketball/leagues/nba/athletes/4066650/statistics?lang=en&region=us,true,active,Active,nba,NV,US
39.7669,-86.1501,,Point,3195,basketball,Mike,Conley,175,175 lbs,73,"6' 1""",35,1987-10-11T07:00:00.000Z,2007,https://a.espncdn.com/i/headshots/nba/players/full/3195.png,10,Point Guard,PG,Indianapolis,Indiana,United States,16,{api}basketball/leagues/nba/seasons/2023/teams/16?lang=en&region=us,{api}basketball/leagues/nba/athletes/3195/statistics?lang=en&region=us,true,active,Active,nba,IN,US
42.4163,-71.1568,,Point,2578239,basketball,Pat,Connaughton,209,209 lbs,77,"6' 5""",30,1993-01-06T08:00:00.000Z,2015,https://a.espncdn.com/i/headshots/nba/players/full/2578239.png,24,Shooting Guard,SG,Arlington,Massachusetts,United States,15,{api}basketball/leagues/nba/seasons/2023/teams/15?lang=en&region=us,{api}basketball/leagues/nba/athletes/2578239/statistics?lang=en&region=us,true,active,Active,nba,MA,US
-34.4249,150.893,,Point,3129932,basketball,Xavier,Cooks,185,185 lbs,80,"6' 8""",27,1995-08-19T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/3129932.png,12,Guard,G,Wollongong,New South Wales,Australia,27,{api}basketball/leagues/nba/seasons/2023/teams/27?lang=en&region=us,{api}basketball/leagues/nba/athletes/3129932/statistics?lang=en&region=us,true,active,Active,nba,NSW,AU
35.9954,-78.8965,,Point,4701234,basketball,Ricky,Council IV,205,205 lbs,78,"6' 6""",21,2001-08-03T07:00:00.000Z,,,37,Guard,G,Durham,North Carolina,United States,20,{api}basketball/leagues/nba/seasons/2023/teams/20?lang=en&region=us,,true,active,Active,nba,NC,US
41.8819,-87.867,,Point,2490620,basketball,Robert,Covington,209,209 lbs,79,"6' 7""",32,1990-12-14T08:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2490620.png,23,Power Forward,PF,Bellwood,Illinois,United States,12,{api}basketball/leagues/nba/seasons/2023/teams/12?lang=en&region=us,{api}basketball/leagues/nba/athletes/2490620/statistics?lang=en&region=us,true,active,Active,nba,IL,US
33.9988,-81.0454,,Point,2528693,basketball,Torrey,Craig,221,221 lbs,79,"6' 7""",32,1990-12-19T08:00:00.000Z,2017,https://a.espncdn.com/i/headshots/nba/players/full/2528693.png,0,Small Forward,SF,Columbia,South Carolina,United States,21,{api}basketball/leagues/nba/seasons/2023/teams/21?lang=en&region=us,{api}basketball/leagues/nba/athletes/2528693/statistics?lang=en&region=us,true,active,Active,nba,SC,US
33.7328,-84.9201,,Point,6581,basketball,Jae,Crowder,235,235 lbs,78,"6' 6""",33,1990-07-06T07:00:00.000Z,2012,https://a.espncdn.com/i/headshots/nba/players/full/6581.png,99,Power Forward,PF,Villa Rica,Georgia,United States,15,{api}basketball/leagues/nba/seasons/2023/teams/15?lang=en&region=us,{api}basketball/leagues/nba/athletes/6581/statistics?lang=en&region=us,true,active,Active,nba,GA,US
32.7356,-97.1077,,Point,4432166,basketball,Cade,Cunningham,220,220 lbs,79,"6' 7""",21,2001-09-25T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4432166.png,2,Point Guard,PG,Arlington,Texas,United States,8,{api}basketball/leagues/nba/seasons/2023/teams/8?lang=en&region=us,{api}basketball/leagues/nba/athletes/4432166/statistics?lang=en&region=us,true,active,Active,nba,TX,US
35.2229,-80.838,,Point,2326307,basketball,Seth,Curry,185,185 lbs,73,"6' 1""",32,1990-08-23T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2326307.png,,Shooting Guard,SG,Charlotte,North Carolina,United States,6,{api}basketball/leagues/nba/seasons/2023/teams/6?lang=en&region=us,{api}basketball/leagues/nba/athletes/2326307/statistics?lang=en&region=us,true,active,Active,nba,NC,US
41.0843,-81.5143,,Point,3975,basketball,Stephen,Curry,185,185 lbs,74,"6' 2""",35,1988-03-14T08:00:00.000Z,2009,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,30,Point Guard,PG,Akron,Ohio,United States,9,{api}basketball/leagues/nba/seasons/2023/teams/9?lang=en&region=us,{api}basketball/leagues/nba/athletes/3975/statistics?lang=en&region=us,true,active,Active,nba,OH,US
-36.7574,144.2816,,Point,4869342,basketball,Dyson,Daniels,200,200 lbs,80,"6' 8""",20,2003-03-17T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4869342.png,11,Guard,G,Bendigo,Victoria,Australia,3,{api}basketball/leagues/nba/seasons/2023/teams/3?lang=en&region=us,{api}basketball/leagues/nba/athletes/4869342/statistics?lang=en&region=us,true,active,Active,nba,VIC,AU
41.8843,-87.6324,,Point,6583,basketball,Anthony,Davis,253,253 lbs,82,"6' 10""",30,1993-03-11T08:00:00.000Z,2012,https://a.espncdn.com/i/headshots/nba/players/full/6583.png,3,Power Forward,PF,Chicago,Illinois,United States,13,{api}basketball/leagues/nba/seasons/2023/teams/13?lang=en&region=us,{api}basketball/leagues/nba/athletes/6583/statistics?lang=en&region=us,true,active,Active,nba,IL,US
43.8127,-91.252,,Point,4432356,basketball,Johnny,Davis,195,195 lbs,76,"6' 4""",21,2002-02-27T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4432356.png,1,Guard,G,La Crosse,Wisconsin,United States,27,{api}basketball/leagues/nba/seasons/2023/teams/27?lang=en&region=us,{api}basketball/leagues/nba/athletes/4432356/statistics?lang=en&region=us,true,active,Active,nba,WI,US
34.9885,-90.0048,,Point,3919454,basketball,Terence,Davis,201,201 lbs,76,"6' 4""",26,1997-05-16T07:00:00.000Z,2019,https://a.espncdn.com/i/headshots/nba/players/full/3919454.png,3,Shooting Guard,SG,Southaven,Mississippi,United States,23,{api}basketball/leagues/nba/seasons/2023/teams/23?lang=en&region=us,{api}basketball/leagues/nba/athletes/3919454/statistics?lang=en&region=us,true,active,Active,nba,MS,US
32.0523,-86.5471,,Point,4576085,basketball,JD,Davison,195,195 lbs,73,"6' 1""",20,2002-10-03T07:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4576085.png,20,Shooting Guard,SG,Letohatchee,Alabama,United States,2,{api}basketball/leagues/nba/seasons/2023/teams/2?lang=en&region=us,{api}basketball/leagues/nba/athletes/4576085/statistics?lang=en&region=us,true,active,Active,nba,AL,US
29.4416,-82.4671,,Point,4396978,basketball,Darius,Days,245,245 lbs,79,"6' 7""",23,1999-10-20T07:00:00.000Z,,,5,Forward,F,Raleigh,Florida,United States,10,{api}basketball/leagues/nba/seasons/2023/teams/10?lang=en&region=us,{api}basketball/leagues/nba/athletes/4396978/statistics?lang=en&region=us,true,active,Active,nba,FL,US
34.6989,-118.1448,,Point,2580913,basketball,Dewayne,Dedmon,245,245 lbs,82,"6' 10""",33,1989-08-12T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2580913.png,14,Center,C,Lancaster,California,United States,20,{api}basketball/leagues/nba/seasons/2023/teams/20?lang=en&region=us,{api}basketball/leagues/nba/athletes/2580913/statistics?lang=en&region=us,true,active,Active,nba,CA,US
-37.0485,143.7355,,Point,2489716,basketball,Matthew,Dellavedova,200,200 lbs,75,"6' 3""",32,1990-09-08T07:00:00.000Z,2013,https://a.espncdn.com/i/headshots/nba/players/full/2489716.png,8,Point Guard,PG,Maryborough,Victoria,Australia,23,{api}basketball/leagues/nba/seasons/2023/teams/23?lang=en&region=us,{api}basketball/leagues/nba/athletes/2489716/statistics?lang=en&region=us,true,active,Active,nba,VIC,AU
33.8957,-118.2244,,Point,3978,basketball,DeMar,DeRozan,220,220 lbs,78,"6' 6""",33,1989-08-07T07:00:00.000Z,2009,https://a.espncdn.com/i/headshots/nba/players/full/3978.png,11,Small Forward,SF,Compton,California,United States,4,{api}basketball/leagues/nba/seasons/2023/teams/4?lang=en&region=us,{api}basketball/leagues/nba/athletes/3978/statistics?lang=en&region=us,true,active,Active,nba,CA,US
48.8637,2.3617,,Point,4433249,basketball,Moussa,Diabate,210,210 lbs,83,"6' 11""",21,2002-01-21T08:00:00.000Z,,https://a.espncdn.com/i/headshots/nba/players/full/4433249.png,25,Forward,F,Paris,Île-de-France,France,12,{api}basketball/leagues/nba/seasons/2023/teams/12?lang=en&region=us,{api}basketball/leagues/nba/athletes/4433249/statistics?lang=en&region=us,true,active,Active,nba,,FR
9.512,-13.7054,,Point,3947156,basketball,Mamadi,Diakite,228,228 lbs,81,"6' 9""",26,1997-01-21T08:00:00.000Z,2020,https://a.espncdn.com/i/headshots/nba/players/full/3947156.png,21,Forward,F,Conakry,Conakry,Guinea,5,{api}basketball/leagues/nba/seasons/2023/teams/5?lang=en&region=us,{api}basketball/leagues/nba/athletes/3947156/statistics?lang=en&region=us,true,active,Active,nba,,GN
40.714,-73.83,,Point,4080610,basketball,Hamidou,Diallo,202,202 lbs,77,"6' 5""",24,1998-07-31T07:00:00.000Z,2018,https://a.espncdn.com/i/headshots/nba/players/full/4080610.png,6,Shooting Guard,SG,Queens,New York,United States,8,{api}basketball/leagues/nba/seasons/2023/teams/8?lang=en&region=us,{api}basketball/leagues/nba/athletes/4080610/statistics?lang=en&region=us,true,active,Active,nba,NY,US
